Date,Forecast_Close,Forecast_Min,Forecast_Max
2026-04-12,4005.2938755593786,3520.738787173934,4489.8489639448235
2026-04-13,4007.313619642926,3521.8492520084837,4492.777987277368
2026-04-14,4003.22011770276,3517.7635436975397,4488.67669170798
2026-04-15,3980.7056491376425,3497.561952752236,4463.849345523049
2026-04-16,4002.655421451316,3513.16951705073,4492.141325851902
2026-04-17,3997.223173032078,3506.0000804396113,4488.446265624545
2026-04-18,4079.2162549495697,3573.025959312916,4585.406550586224
2026-04-19,4087.507649314357,3577.8566178807523,4597.158680747962
2026-04-20,4090.4931265650084,3579.063853273983,4601.922399856034
2026-04-21,4085.2391310036182,3574.003657877445,4596.474604129791
2026-04-22,4121.166912391782,3601.2718699872494,4641.061954796314
2026-04-23,4125.116990759387,3600.7621317555895,4649.471849763184
