Date,Forecast_Close,Forecast_Min,Forecast_Max
2026-08-10,7173.337124975964,4983.230160263177,9363.44408968875
2026-08-11,7207.4090365868815,5007.311366153246,9407.506707020519
2026-08-12,7198.89301465425,4994.458417866278,9403.327611442222
2026-08-13,7245.6065472414275,5026.212030164669,9465.001064318185
2026-08-14,7238.605034931377,5009.941399532534,9467.268670330222
2026-08-15,7295.616760850704,5038.653312360039,9552.580209341368
2026-08-16,7220.067018421448,4955.423101476756,9484.710935366144
2026-08-17,7062.387549164922,4794.203803251777,9330.571295078069
2026-08-18,7025.764253901099,4718.742684068272,9332.785823733926
2026-08-19,7018.311164795118,4670.276540271364,9366.345789318872
2026-08-20,6979.9071941902,4603.570617671878,9356.243770708525
2026-08-21,6867.900748879655,4488.353130600306,9247.448367159004
2026-08-22,6861.075734423088,4456.563817047062,9265.587651799113
2026-08-23,6737.866777521782,4326.872482361797,9148.861072681768
2026-08-24,6817.91684016845,4365.788607857671,9270.045072479228
2026-08-25,6758.203190184779,4301.507579798997,9214.898800570561
2026-08-26,6669.957908284861,4215.065449766281,9124.850366803443
2026-08-27,6581.463091726173,4122.847724874838,9040.078458577507
2026-08-28,6607.954862017825,4123.27127080432,9092.638453231331
2026-08-29,6516.15653471312,4030.532113582964,9001.780955843278
2026-08-30,6487.604011004022,3988.2812279039363,8986.926794104109
2026-08-31,6554.365700718267,4032.833468352663,9075.897933083872
2026-09-01,6529.397235233193,4012.74029542157,9046.054175044814
2026-09-02,6455.103810378234,3948.428767036357,8961.77885372011
