Date,Forecast_Close,Forecast_Min,Forecast_Max
2025-12-19,4293.171210792032,4199.905669622938,4386.436751961126
2025-12-20,4314.083304577798,4220.354216768988,4407.812392386608
2025-12-21,4260.691010498704,4168.274818612845,4353.107202384563
2025-12-22,4274.385632467805,4181.657816443825,4367.113448491786
2025-12-23,4286.608560049441,4193.988315812196,4379.228804286686
2025-12-24,4287.942016122703,4195.700734555052,4380.183297690353
2025-12-25,4262.428067283123,4171.050094804843,4353.806039761403
2025-12-26,4282.692000999668,4191.299563127977,4374.084438871359
2025-12-27,4273.974647242576,4182.77309640171,4365.176198083442
2025-12-28,4365.562107101083,4272.190522581339,4458.933691620827
2025-12-29,4380.560042429352,4286.717083060794,4474.403001797909
2025-12-30,4388.387442839303,4294.122697981016,4482.652187697589
2025-12-31,4386.619781672955,4292.485937774181,4480.753625571728
2026-01-01,4429.681514427066,4334.969192892313,4524.393835961819
2026-01-02,4441.011120885436,4346.348034473602,4535.67420729727
